"grantee1","latlong1","grantee2","latlong2","seconds","miles"
"Pierce Transit","47.1709133+-122.4844693","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",16779,289.02086813012
"Pierce Transit","47.1709133+-122.4844693","Cowlitz Indian Tribe","46.135192+-122.9327984",5487,90.5020927781755
"Pierce Transit","47.1709133+-122.4844693","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",5998,83.7341177523264
"Pierce Transit","47.1709133+-122.4844693","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",11336,180.060322715342
"Pierce Transit","47.1709133+-122.4844693","Entrust Community Services","46.594791+-120.5223518",9794,162.672492642965
"Pierce Transit","47.1709133+-122.4844693","Everett Transit","47.9747952+-122.1934996",4458,67.4162888729818
"Pierce Transit","47.1709133+-122.4844693","Garfield County Transportation Authority","46.4744087+-117.5982103",17747,294.895932752724
"Pierce Transit","47.1709133+-122.4844693","Grant Transit Authority","47.1284982+-119.2769928",11386,196.157564821443
"Pierce Transit","47.1709133+-122.4844693","Grays Harbor Transportation Authority","46.9717268+-123.8552435",4844,73.4566382327209
"Pierce Transit","47.1709133+-122.4844693","Hopelink","47.6101989+-122.1414751",3122,42.4533225960391
"Pierce Transit","47.1709133+-122.4844693","HopeSource","46.9842027+-120.5386228",7855,128.654283981548
"Pierce Transit","47.1709133+-122.4844693","Human Services Council, Inc.","45.6214691+-122.5365338",7674,131.269013958482
"Pierce Transit","47.1709133+-122.4844693","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",8344,93.1385707468385
"Pierce Transit","47.1709133+-122.4844693","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",5776,87.6468921498449
"Pierce Transit","47.1709133+-122.4844693","Jefferson Transit Authority","48.0505321+-122.8185547",5341,77.9559870357114
"Pierce Transit","47.1709133+-122.4844693","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",20583,352.805242384475
"Pierce Transit","47.1709133+-122.4844693","King County Metro Transit","47.5990865+-122.3313145",2925,38.7835043346854
"Pierce Transit","47.1709133+-122.4844693","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",2774,37.8912153026326
"Pierce Transit","47.1709133+-122.4844693","Klickitat County Senior Services","45.821592+-120.8236469",13751,229.999304064265
"Pierce Transit","47.1709133+-122.4844693","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",3107,46.9172532410721
"Pierce Transit","47.1709133+-122.4844693","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",5416,89.4718593414459
"Pierce Transit","47.1709133+-122.4844693","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",8157,116.664305456136
"Pierce Transit","47.1709133+-122.4844693","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",8651,139.752594846099
"Pierce Transit","47.1709133+-122.4844693","Makah Tribal Council","48.3648679+-124.6138052",13461,179.868940388133
"Pierce Transit","47.1709133+-122.4844693","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",3107,46.5357313290384
"Pierce Transit","47.1709133+-122.4844693","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",11961,212.1622226199
"Pierce Transit","47.1709133+-122.4844693","Mt. Si Senior Center","47.4928162+-121.7885425",3477,48.7447059174421
"Pierce Transit","47.1709133+-122.4844693","Northshore Senior Center","47.7560448+-122.2026247",3693,52.8849021713195
"Pierce Transit","47.1709133+-122.4844693","Okanogan County Transit Authority","48.3626993+-119.5817291",15769,248.845492324823
"Pierce Transit","47.1709133+-122.4844693","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",15769,248.845492324823
"Pierce Transit","47.1709133+-122.4844693","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",5701,81.5816879424163
"Pierce Transit","47.1709133+-122.4844693","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",5814,86.696815596914
"Pierce Transit","47.1709133+-122.4844693","People For People","46.6040141+-120.5146606",9606,161.113472321642
"Pierce Transit","47.1709133+-122.4844693","Pierce County Human Services","47.2499232+-122.4433833",877,8.70603177443729
"Pierce Transit","47.1709133+-122.4844693","Puget Sound Educational Service District","47.4725062+-122.2346646",2299,29.8053119780482
"Pierce Transit","47.1709133+-122.4844693","Rural Resources Community Action","48.5358622+-117.9056307",21331,338.691417123996
"Pierce Transit","47.1709133+-122.4844693","San Juan County","48.5353048+-123.0194257",13978,142.266041318699
"Pierce Transit","47.1709133+-122.4844693","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",7934,119.152275709854
"Pierce Transit","47.1709133+-122.4844693","Senior Services of Snohomish County","47.8203422+-122.3014052",3911,55.2038594607492
"Pierce Transit","47.1709133+-122.4844693","Skagit Transit System","48.4806171+-122.3316855",6497,105.177016225245
"Pierce Transit","47.1709133+-122.4844693","Skamania County Senior Services","45.6923108+-121.8940865",10040,168.41458383043
"Pierce Transit","47.1709133+-122.4844693","Snohomish County Workforce Development Council","47.8763418+-122.2452246",4189,59.7858506323073
"Pierce Transit","47.1709133+-122.4844693","Sound Generations","47.6136836+-122.3444571",3147,42.055023661815
"Pierce Transit","47.1709133+-122.4844693","Special Mobility Services, Inc.","45.5259917+-122.644411",8012,137.630612224608
"Pierce Transit","47.1709133+-122.4844693","Spokane Transit Authority","47.6683727+-117.430667",16646,298.070518173865
"Pierce Transit","47.1709133+-122.4844693","Spokane Tribe of Indians","47.886156+-117.9894493",18275,311.662391632864
"Pierce Transit","47.1709133+-122.4844693","Squaxin Island Tribe","47.1217757+-123.0803069",2494,37.0635488745725
"Pierce Transit","47.1709133+-122.4844693","The Arc of Tri-Cities","46.2346178+-119.2292752",13617,226.458109639704
"Pierce Transit","47.1709133+-122.4844693","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",1517,21.1235136801082
"Pierce Transit","47.1709133+-122.4844693","Thurston Regional Planning Council","47.0278081+-122.9202783",1792,25.1189304461942
"Pierce Transit","47.1709133+-122.4844693","Tri County Economic Development District","48.5357394+-117.9070033",21390,338.726213910761
"Pierce Transit","47.1709133+-122.4844693","United Way of Pierce County","47.2490399+-122.4371755",836,8.57367971049073
"Pierce Transit","47.1709133+-122.4844693","Valley Transit","46.0593099+-118.362419",16757,279.188290384157
"Pierce Transit","47.1709133+-122.4844693","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",7341,114.995302433787
"Pierce Transit","47.1709133+-122.4844693","Whatcom Council of Governments","48.749823+-122.4734545",7773,127.386686749384
"Pierce Transit","47.1709133+-122.4844693","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",4585,54.9876222858506
"Puget Sound Educational Service District","47.4725062+-122.2346646","Around the Sound LLC","47.2312078+-122.4659419",1956,25.2102720114531
"Puget Sound Educational Service District","47.4725062+-122.2346646","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",18318,312.861638033882
"Puget Sound Educational Service District","47.4725062+-122.2346646","Ben Franklin Transit","46.239185+-119.240989",12391,208.873304899388
"Puget Sound Educational Service District","47.4725062+-122.2346646","Catholic Community Services of Snohomish County","47.98164+-122.2032403",2837,40.3593016781993
"Puget Sound Educational Service District","47.4725062+-122.2346646","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",1245,12.1602342320846
"Puget Sound Educational Service District","47.4725062+-122.2346646","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",1920,24.7628847530422
"Puget Sound Educational Service District","47.4725062+-122.2346646","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",1920,24.7628847530422
"Puget Sound Educational Service District","47.4725062+-122.2346646","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",9056,147.256273363557
"Puget Sound Educational Service District","47.4725062+-122.2346646","City of Ellensburg","46.997139+-120.5429167",6554,109.301056828124
"Puget Sound Educational Service District","47.4725062+-122.2346646","City of Longview","46.1189275+-122.9470869",7428,123.881531853973
"Puget Sound Educational Service District","47.4725062+-122.2346646","City of Pullman","46.7358473+-117.1898316",16655,286.724280203611
"Puget Sound Educational Service District","47.4725062+-122.2346646","City of Yakima","46.6146036+-120.5399701",8342,144.245108565975
"Puget Sound Educational Service District","47.4725062+-122.2346646","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",8869,130.723450051698
"Puget Sound Educational Service District","47.4725062+-122.2346646","Coastal Community Action Program","46.9751055+-123.8181052",6354,100.18492006681
"Puget Sound Educational Service District","47.4725062+-122.2346646","Columbia County Transit Authority","46.3135282+-117.9896769",16305,272.408509305655
"Puget Sound Educational Service District","47.4725062+-122.2346646","Community Action of Skagit County","48.4408499+-122.3360986",4639,74.0227073888491
"Puget Sound Educational Service District","47.4725062+-122.2346646","Community Transit","47.935911+-122.252329",2743,39.3203690447785
"Puget Sound Educational Service District","47.4725062+-122.2346646","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",15567,271.925703889287
"Puget Sound Educational Service District","47.4725062+-122.2346646","Cowlitz Indian Tribe","46.135192+-122.9327984",7272,119.354221347332
"Puget Sound Educational Service District","47.4725062+-122.2346646","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",7153,102.428691441979
"Puget Sound Educational Service District","47.4725062+-122.2346646","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",10124,162.965158474509
"Puget Sound Educational Service District","47.4725062+-122.2346646","Entrust Community Services","46.594791+-120.5223518",8582,145.577328402132
"Puget Sound Educational Service District","47.4725062+-122.2346646","Everett Transit","47.9747952+-122.1934996",2732,39.7261244333095
"Puget Sound Educational Service District","47.4725062+-122.2346646","Garfield County Transportation Authority","46.4744087+-117.5982103",16535,277.800768511891
"Puget Sound Educational Service District","47.4725062+-122.2346646","Grant Transit Authority","47.1284982+-119.2769928",10175,179.063021951801
"Puget Sound Educational Service District","47.4725062+-122.2346646","Grays Harbor Transportation Authority","46.9717268+-123.8552435",6629,102.308145430685
"Puget Sound Educational Service District","47.4725062+-122.2346646","Hopelink","47.6101989+-122.1414751",1316,14.0193768392587
"Puget Sound Educational Service District","47.4725062+-122.2346646","HopeSource","46.9842027+-120.5386228",6644,111.559741111906
"Puget Sound Educational Service District","47.4725062+-122.2346646","Human Services Council, Inc.","45.6214691+-122.5365338",9459,160.121142527639
"Puget Sound Educational Service District","47.4725062+-122.2346646","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",6647,66.5811659906148
"Puget Sound Educational Service District","47.4725062+-122.2346646","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",6931,106.341465839497
"Puget Sound Educational Service District","47.4725062+-122.2346646","Jefferson Transit Authority","48.0505321+-122.8185547",6496,96.6505607253639
"Puget Sound Educational Service District","47.4725062+-122.2346646","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",19371,335.710078143641
"Puget Sound Educational Service District","47.4725062+-122.2346646","King County Metro Transit","47.5990865+-122.3313145",1199,11.0933398950131
"Puget Sound Educational Service District","47.4725062+-122.2346646","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",3929,56.5864103634773
"Puget Sound Educational Service District","47.4725062+-122.2346646","Klickitat County Senior Services","45.821592+-120.8236469",12539,212.904139823431
"Puget Sound Educational Service District","47.4725062+-122.2346646","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",4892,75.768760439036
"Puget Sound Educational Service District","47.4725062+-122.2346646","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",7201,118.323987910602
"Puget Sound Educational Service District","47.4725062+-122.2346646","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",9312,135.358879145789
"Puget Sound Educational Service District","47.4725062+-122.2346646","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",6925,112.063051777619
"Puget Sound Educational Service District","47.4725062+-122.2346646","Makah Tribal Council","48.3648679+-124.6138052",14616,198.563514077786
"Puget Sound Educational Service District","47.4725062+-122.2346646","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",4892,75.3872385270023
"Puget Sound Educational Service District","47.4725062+-122.2346646","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",13746,241.014351189056
"Puget Sound Educational Service District","47.4725062+-122.2346646","Mt. Si Senior Center","47.4928162+-121.7885425",2265,31.6495416766086
"Puget Sound Educational Service District","47.4725062+-122.2346646","Northshore Senior Center","47.7560448+-122.2026247",1887,24.4509564145391
"Puget Sound Educational Service District","47.4725062+-122.2346646","Okanogan County Transit Authority","48.3626993+-119.5817291",14557,231.750949455182
"Puget Sound Educational Service District","47.4725062+-122.2346646","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",14557,231.750949455182
"Puget Sound Educational Service District","47.4725062+-122.2346646","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",6856,100.276261632069
"Puget Sound Educational Service District","47.4725062+-122.2346646","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",7599,115.54894416607
"Puget Sound Educational Service District","47.4725062+-122.2346646","People For People","46.6040141+-120.5146606",8394,144.018308080808
"Puget Sound Educational Service District","47.4725062+-122.2346646","Pierce County Human Services","47.2499232+-122.4433833",1839,24.5795802513322
"Puget Sound Educational Service District","47.4725062+-122.2346646","Pierce Transit","47.1709133+-122.4844693",2206,30.1358814523185
"Puget Sound Educational Service District","47.4725062+-122.2346646","Rural Resources Community Action","48.5358622+-117.9056307",20119,321.596874254355
"Puget Sound Educational Service District","47.4725062+-122.2346646","San Juan County","48.5353048+-123.0194257",12252,114.575876879026
"Puget Sound Educational Service District","47.4725062+-122.2346646","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",6208,91.4627326413744
"Puget Sound Educational Service District","47.4725062+-122.2346646","Senior Services of Snohomish County","47.8203422+-122.3014052",2185,27.5136950210769
"Puget Sound Educational Service District","47.4725062+-122.2346646","Skagit Transit System","48.4806171+-122.3316855",4771,77.4868517855723
"Puget Sound Educational Service District","47.4725062+-122.2346646","Skamania County Senior Services","45.6923108+-121.8940865",11825,197.266712399586
"Puget Sound Educational Service District","47.4725062+-122.2346646","Snohomish County Workforce Development Council","47.8763418+-122.2452246",2463,32.095686192635
"Puget Sound Educational Service District","47.4725062+-122.2346646","Sound Generations","47.6136836+-122.3444571",1421,14.3648592221427
"Puget Sound Educational Service District","47.4725062+-122.2346646","Special Mobility Services, Inc.","45.5259917+-122.644411",9797,166.482740793764
"Puget Sound Educational Service District","47.4725062+-122.2346646","Spokane Transit Authority","47.6683727+-117.430667",15434,280.975975304223
"Puget Sound Educational Service District","47.4725062+-122.2346646","Spokane Tribe of Indians","47.886156+-117.9894493",17063,294.567227392031
"Puget Sound Educational Service District","47.4725062+-122.2346646","Squaxin Island Tribe","47.1217757+-123.0803069",4279,65.9156774437286
"Puget Sound Educational Service District","47.4725062+-122.2346646","The Arc of Tri-Cities","46.2346178+-119.2292752",12405,209.362945398871
"Puget Sound Educational Service District","47.4725062+-122.2346646","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",3302,49.9750208780721
"Puget Sound Educational Service District","47.4725062+-122.2346646","Thurston Regional Planning Council","47.0278081+-122.9202783",3577,53.9710590153503
"Puget Sound Educational Service District","47.4725062+-122.2346646","Tri County Economic Development District","48.5357394+-117.9070033",20178,321.631049669928
"Puget Sound Educational Service District","47.4725062+-122.2346646","United Way of Pierce County","47.2490399+-122.4371755",1798,24.4472281873857
"Puget Sound Educational Service District","47.4725062+-122.2346646","Valley Transit","46.0593099+-118.362419",15545,262.093126143323
"Puget Sound Educational Service District","47.4725062+-122.2346646","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",9126,143.847431002943
"Puget Sound Educational Service District","47.4725062+-122.2346646","Whatcom Council of Governments","48.749823+-122.4734545",6047,99.6965223097113
"Puget Sound Educational Service District","47.4725062+-122.2346646","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",6110,76.3137029746282
"Rural Resources Community Action","48.5358622+-117.9056307","Around the Sound LLC","47.2312078+-122.4659419",20999,333.510424123121
"Rural Resources Community Action","48.5358622+-117.9056307","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",12006,177.161626103555
"Rural Resources Community Action","48.5358622+-117.9056307","Ben Franklin Transit","46.239185+-119.240989",12916,213.508733993478
"Rural Resources Community Action","48.5358622+-117.9056307","Catholic Community Services of Snohomish County","47.98164+-122.2032403",20911,302.815308597789
"Rural Resources Community Action","48.5358622+-117.9056307","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",19977,318.872161576394
"Rural Resources Community Action","48.5358622+-117.9056307","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",20963,333.062415493518
"Rural Resources Community Action","48.5358622+-117.9056307","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",20963,333.062415493518
"Rural Resources Community Action","48.5358622+-117.9056307","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",12420,183.403921100771
"Rural Resources Community Action","48.5358622+-117.9056307","City of Ellensburg","46.997139+-120.5429167",14305,213.577084824624
"Rural Resources Community Action","48.5358622+-117.9056307","City of Longview","46.1189275+-122.9470869",26471,432.181062594448
"Rural Resources Community Action","48.5358622+-117.9056307","City of Pullman","46.7358473+-117.1898316",9932,145.250487155015
"Rural Resources Community Action","48.5358622+-117.9056307","City of Yakima","46.6146036+-120.5399701",15814,244.154761194623
"Rural Resources Community Action","48.5358622+-117.9056307","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",27912,439.022980792174
"Rural Resources Community Action","48.5358622+-117.9056307","Coastal Community Action Program","46.9751055+-123.8181052",25398,408.484450807285
"Rural Resources Community Action","48.5358622+-117.9056307","Columbia County Transit Authority","46.3135282+-117.9896769",13070,196.467007675177
"Rural Resources Community Action","48.5358622+-117.9056307","Community Action of Skagit County","48.4408499+-122.3360986",22749,336.199718643124
"Rural Resources Community Action","48.5358622+-117.9056307","Community Transit","47.935911+-122.252329",21381,310.629051340173
"Rural Resources Community Action","48.5358622+-117.9056307","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",8746,129.222838622445
"Rural Resources Community Action","48.5358622+-117.9056307","Cowlitz Indian Tribe","46.135192+-122.9327984",26315,427.653752087807
"Rural Resources Community Action","48.5358622+-117.9056307","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",26196,410.728843553647
"Rural Resources Community Action","48.5358622+-117.9056307","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",13229,188.983213035871
"Rural Resources Community Action","48.5358622+-117.9056307","Entrust Community Services","46.594791+-120.5223518",16054,245.487602401972
"Rural Resources Community Action","48.5358622+-117.9056307","Everett Transit","47.9747952+-122.1934996",20904,302.69351984411
"Rural Resources Community Action","48.5358622+-117.9056307","Garfield County Transportation Authority","46.4744087+-117.5982103",12312,184.747325618389
"Rural Resources Community Action","48.5358622+-117.9056307","Grant Transit Authority","47.1284982+-119.2769928",10825,173.66641314722
"Rural Resources Community Action","48.5358622+-117.9056307","Grays Harbor Transportation Authority","46.9717268+-123.8552435",25672,410.608297542353
"Rural Resources Community Action","48.5358622+-117.9056307","Hopelink","47.6101989+-122.1414751",19589,311.889813489223
"Rural Resources Community Action","48.5358622+-117.9056307","HopeSource","46.9842027+-120.5386228",14171,213.005423327766
"Rural Resources Community Action","48.5358622+-117.9056307","Human Services Council, Inc.","45.6214691+-122.5365338",24619,421.399651037938
"Rural Resources Community Action","48.5358622+-117.9056307","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",25333,341.304904358546
"Rural Resources Community Action","48.5358622+-117.9056307","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",25975,414.641617951165
"Rural Resources Community Action","48.5358622+-117.9056307","Jefferson Transit Authority","48.0505321+-122.8185547",25539,404.950712837032
"Rural Resources Community Action","48.5358622+-117.9056307","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",3860,50.2403463771574
"Rural Resources Community Action","48.5358622+-117.9056307","King County Metro Transit","47.5990865+-122.3313145",19976,319.538271494472
"Rural Resources Community Action","48.5358622+-117.9056307","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",22973,364.885941103953
"Rural Resources Community Action","48.5358622+-117.9056307","Klickitat County Senior Services","45.821592+-120.8236469",18930,318.110981865903
"Rural Resources Community Action","48.5358622+-117.9056307","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",23935,384.068912550704
"Rural Resources Community Action","48.5358622+-117.9056307","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",26244,426.62414002227
"Rural Resources Community Action","48.5358622+-117.9056307","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",28355,443.659031257456
"Rural Resources Community Action","48.5358622+-117.9056307","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",25035,374.239441660702
"Rural Resources Community Action","48.5358622+-117.9056307","Makah Tribal Council","48.3648679+-124.6138052",33659,506.863666189454
"Rural Resources Community Action","48.5358622+-117.9056307","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",23935,383.68739063867
"Rural Resources Community Action","48.5358622+-117.9056307","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",19824,338.46772349479
"Rural Resources Community Action","48.5358622+-117.9056307","Mt. Si Senior Center","47.4928162+-121.7885425",18358,291.275202815557
"Rural Resources Community Action","48.5358622+-117.9056307","Northshore Senior Center","47.7560448+-122.2026247",20860,302.948282032928
"Rural Resources Community Action","48.5358622+-117.9056307","Okanogan County Transit Authority","48.3626993+-119.5817291",8582,120.666557305337
"Rural Resources Community Action","48.5358622+-117.9056307","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",8582,120.666557305337
"Rural Resources Community Action","48.5358622+-117.9056307","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",25899,408.575792372544
"Rural Resources Community Action","48.5358622+-117.9056307","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",26643,423.848474906546
"Rural Resources Community Action","48.5358622+-117.9056307","People For People","46.6040141+-120.5146606",15866,243.927960709457
"Rural Resources Community Action","48.5358622+-117.9056307","Pierce County Human Services","47.2499232+-122.4433833",20883,332.879732363
"Rural Resources Community Action","48.5358622+-117.9056307","Pierce Transit","47.1709133+-122.4844693",21250,338.436033563986
"Rural Resources Community Action","48.5358622+-117.9056307","Puget Sound Educational Service District","47.4725062+-122.2346646",20145,321.239585818818
"Rural Resources Community Action","48.5358622+-117.9056307","San Juan County","48.5353048+-123.0194257",30362,376.752888133301
"Rural Resources Community Action","48.5358622+-117.9056307","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",24318,353.639122524457
"Rural Resources Community Action","48.5358622+-117.9056307","Senior Services of Snohomish County","47.8203422+-122.3014052",20795,332.882217847769
"Rural Resources Community Action","48.5358622+-117.9056307","Skagit Transit System","48.4806171+-122.3316855",22881,339.663863039847
"Rural Resources Community Action","48.5358622+-117.9056307","Skamania County Senior Services","45.6923108+-121.8940865",22550,382.606826135369
"Rural Resources Community Action","48.5358622+-117.9056307","Snohomish County Workforce Development Council","47.8763418+-122.2452246",21406,310.391687544739
"Rural Resources Community Action","48.5358622+-117.9056307","Sound Generations","47.6136836+-122.3444571",20292,322.546329436093
"Rural Resources Community Action","48.5358622+-117.9056307","Special Mobility Services, Inc.","45.5259917+-122.644411",24437,413.598335719399
"Rural Resources Community Action","48.5358622+-117.9056307","Spokane Transit Authority","47.6683727+-117.430667",5047,69.7911695697129
"Rural Resources Community Action","48.5358622+-117.9056307","Spokane Tribe of Indians","47.886156+-117.9894493",4353,59.9610773085182
"Rural Resources Community Action","48.5358622+-117.9056307","Squaxin Island Tribe","47.1217757+-123.0803069",23322,374.215208184204
"Rural Resources Community Action","48.5358622+-117.9056307","The Arc of Tri-Cities","46.2346178+-119.2292752",12838,212.787943410483
"Rural Resources Community Action","48.5358622+-117.9056307","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",22346,358.27517298974
"Rural Resources Community Action","48.5358622+-117.9056307","Thurston Regional Planning Council","47.0278081+-122.9202783",22620,362.271211127018
"Rural Resources Community Action","48.5358622+-117.9056307","Tri County Economic Development District","48.5357394+-117.9070033",38,0.11184681460272
"Rural Resources Community Action","48.5358622+-117.9056307","United Way of Pierce County","47.2490399+-122.4371755",20841,332.746758927861
"Rural Resources Community Action","48.5358622+-117.9056307","Valley Transit","46.0593099+-118.362419",14726,222.762815159469
"Rural Resources Community Action","48.5358622+-117.9056307","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",28169,452.146961743418
"Rural Resources Community Action","48.5358622+-117.9056307","Whatcom Council of Governments","48.749823+-122.4734545",24157,361.873533563986
"Rural Resources Community Action","48.5358622+-117.9056307","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",22770,347.095462499006
"San Juan County","48.5353048+-123.0194257","Around the Sound LLC","47.2312078+-122.4659419",13598,136.737080450171
"San Juan County","48.5353048+-123.0194257","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",28952,407.687852938837
"San Juan County","48.5353048+-123.0194257","Ben Franklin Transit","46.239185+-119.240989",23026,303.699519804343
"San Juan County","48.5353048+-123.0194257","Catholic Community Services of Snohomish County","47.98164+-122.2032403",9881,75.3008679312813
"San Juan County","48.5353048+-123.0194257","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",11856,104.602869243617
"San Juan County","48.5353048+-123.0194257","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",13562,136.289071820568
"San Juan County","48.5353048+-123.0194257","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",13562,136.289071820568
"San Juan County","48.5353048+-123.0194257","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",18098,194.277916964925
"San Juan County","48.5353048+-123.0194257","City of Ellensburg","46.997139+-120.5429167",17188,204.127271733079
"San Juan County","48.5353048+-123.0194257","City of Longview","46.1189275+-122.9470869",19070,235.407718921498
"San Juan County","48.5353048+-123.0194257","City of Pullman","46.7358473+-117.1898316",27289,381.550495108566
"San Juan County","48.5353048+-123.0194257","City of Yakima","46.6146036+-120.5399701",18977,239.07132347093
"San Juan County","48.5353048+-123.0194257","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",15779,65.874666945041
"San Juan County","48.5353048+-123.0194257","Coastal Community Action Program","46.9751055+-123.8181052",17997,211.711107134335
"San Juan County","48.5353048+-123.0194257","Columbia County Transit Authority","46.3135282+-117.9896769",26940,367.23472421061
"San Juan County","48.5353048+-123.0194257","Community Action of Skagit County","48.4408499+-122.3360986",8003,40.5674610275988
"San Juan County","48.5353048+-123.0194257","Community Transit","47.935911+-122.252329",10348,83.2506909647658
"San Juan County","48.5353048+-123.0194257","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",26201,366.751918794242
"San Juan County","48.5353048+-123.0194257","Cowlitz Indian Tribe","46.135192+-122.9327984",18914,230.880408414857
"San Juan County","48.5353048+-123.0194257","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",17697,135.96471605822
"San Juan County","48.5353048+-123.0194257","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",19166,209.987423447069
"San Juan County","48.5353048+-123.0194257","Entrust Community Services","46.594791+-120.5223518",19217,240.403543307087
"San Juan County","48.5353048+-123.0194257","Everett Transit","47.9747952+-122.1934996",9915,75.3741897319653
"San Juan County","48.5353048+-123.0194257","Garfield County Transportation Authority","46.4744087+-117.5982103",27170,372.626983416846
"San Juan County","48.5353048+-123.0194257","Grant Transit Authority","47.1284982+-119.2769928",20809,273.889236856757
"San Juan County","48.5353048+-123.0194257","Grays Harbor Transportation Authority","46.9717268+-123.8552435",18271,213.834953869403
"San Juan County","48.5353048+-123.0194257","Hopelink","47.6101989+-122.1414751",11869,105.508207070707
