"grantee_origin","lat_origin","long_origin","grantee_destination","lat_destination","long_destination","miles","minutes"
"Spokane Tribe of Indians",47.886156,-117.9894493,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,327.132048834805,372
"Spokane Tribe of Indians",47.886156,-117.9894493,"Senior Services of Snohomish County",47.8203422,-122.3014052,306.82315278772,295
"Spokane Tribe of Indians",47.886156,-117.9894493,"Skagit Transit System",48.4806171,-122.3316855,313.156167979003,348
"Spokane Tribe of Indians",47.886156,-117.9894493,"Skamania County Senior Services",45.6923108,-121.8940865,327.403588045812,320
"Spokane Tribe of Indians",47.886156,-117.9894493,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,307.92297979798,297
"Spokane Tribe of Indians",47.886156,-117.9894493,"Sound Generations",47.6136836,-122.3444571,296.487264376044,287
"Spokane Tribe of Indians",47.886156,-117.9894493,"Special Mobility Services, Inc.",45.5259917,-122.644411,364.383251809433,353
"Spokane Tribe of Indians",47.886156,-117.9894493,"Spokane Transit Authority",47.6683727,-117.430667,38.5237711763302,56
"Spokane Tribe of Indians",47.886156,-117.9894493,"Squaxin Island Tribe",47.1217757,-123.0803069,348.156143124155,337
"Spokane Tribe of Indians",47.886156,-117.9894493,"The Arc of Tri-Cities",46.2346178,-119.2292752,157.585326692118,158
"Spokane Tribe of Indians",47.886156,-117.9894493,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,332.216107929691,321
"Spokane Tribe of Indians",47.886156,-117.9894493,"Thurston Regional Planning Council",47.0278081,-122.9202783,336.212146066969,326
"Spokane Tribe of Indians",47.886156,-117.9894493,"Tri County Economic Development District",48.5357394,-117.9070033,59.9940099817068,75
"Spokane Tribe of Indians",47.886156,-117.9894493,"United Way of Pierce County",47.2490399,-122.4371755,306.687693867812,296
"Spokane Tribe of Indians",47.886156,-117.9894493,"Valley Transit",46.0593099,-118.362419,167.559577069912,190
"Spokane Tribe of Indians",47.886156,-117.9894493,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,426.087896683369,418
"Spokane Tribe of Indians",47.886156,-117.9894493,"Whatcom Council of Governments",48.749823,-122.4734545,335.365838503142,369
"Spokane Tribe of Indians",47.886156,-117.9894493,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,321.036397438956,328
"Squaxin Island Tribe",47.1217757,-123.0803069,"Around the Sound LLC",47.2312078,-122.4659419,42.531615366261,48
"Squaxin Island Tribe",47.1217757,-123.0803069,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,365.368125149129,360
"Squaxin Island Tribe",47.1217757,-123.0803069,"Ben Franklin Transit",46.239185,-119.240989,261.379170643442,261
"Squaxin Island Tribe",47.1217757,-123.0803069,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,103.460167621093,110
"Squaxin Island Tribe",47.1217757,-123.0803069,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,75.2611001749781,84
"Squaxin Island Tribe",47.1217757,-123.0803069,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,43.3866221267796,49
"Squaxin Island Tribe",47.1217757,-123.0803069,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,43.3866221267796,49
"Squaxin Island Tribe",47.1217757,-123.0803069,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,199.762139107612,205
"Squaxin Island Tribe",47.1217757,-123.0803069,"City of Ellensburg",46.997139,-120.5429167,161.806922572178,163
"Squaxin Island Tribe",47.1217757,-123.0803069,"City of Longview",46.1189275,-122.9470869,84.479141811819,84
"Squaxin Island Tribe",47.1217757,-123.0803069,"City of Pullman",46.7358473,-117.1898316,339.230145947666,332
"Squaxin Island Tribe",47.1217757,-123.0803069,"City of Yakima",46.6146036,-120.5399701,196.750974310029,193
"Squaxin Island Tribe",47.1217757,-123.0803069,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,107.365485564304,135
"Squaxin Island Tribe",47.1217757,-123.0803069,"Coastal Community Action Program",46.9751055,-123.8181052,40.348116996739,51
"Squaxin Island Tribe",47.1217757,-123.0803069,"Columbia County Transit Authority",46.3135282,-117.9896769,324.914996420902,326
"Squaxin Island Tribe",47.1217757,-123.0803069,"Community Action of Skagit County",48.4408499,-122.3360986,137.123573331743,140
"Squaxin Island Tribe",47.1217757,-123.0803069,"Community Transit",47.935911,-122.252329,102.421234987672,109
"Squaxin Island Tribe",47.1217757,-123.0803069,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,324.431569633341,314
"Squaxin Island Tribe",47.1217757,-123.0803069,"Cowlitz Indian Tribe",46.135192,-122.9327984,79.9518313051778,82
"Squaxin Island Tribe",47.1217757,-123.0803069,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,83.9124512844985,109
"Squaxin Island Tribe",47.1217757,-123.0803069,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,215.471645589756,223
"Squaxin Island Tribe",47.1217757,-123.0803069,"Entrust Community Services",46.594791,-120.5223518,198.083194146186,197
"Squaxin Island Tribe",47.1217757,-123.0803069,"Everett Transit",47.9747952,-122.1934996,102.827611747395,108
"Squaxin Island Tribe",47.1217757,-123.0803069,"Garfield County Transportation Authority",46.4744087,-117.5982103,330.306634255945,330
"Squaxin Island Tribe",47.1217757,-123.0803069,"Grant Transit Authority",47.1284982,-119.2769928,231.568887695856,224
"Squaxin Island Tribe",47.1217757,-123.0803069,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,42.471342360614,56
"Squaxin Island Tribe",47.1217757,-123.0803069,"Hopelink",47.6101989,-122.1414751,77.8640240992603,86
"Squaxin Island Tribe",47.1217757,-123.0803069,"HopeSource",46.9842027,-120.5386228,164.065606855961,165
"Squaxin Island Tribe",47.1217757,-123.0803069,"Human Services Council, Inc.",45.6214691,-122.5365338,120.719373856677,118
"Squaxin Island Tribe",47.1217757,-123.0803069,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,128.54927225006,173
"Squaxin Island Tribe",47.1217757,-123.0803069,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,82.9835013521037,103
"Squaxin Island Tribe",47.1217757,-123.0803069,"Jefferson Transit Authority",48.0505321,-122.8185547,77.5092211484928,96
"Squaxin Island Tribe",47.1217757,-123.0803069,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,388.215943887696,377
"Squaxin Island Tribe",47.1217757,-123.0803069,"King County Metro Transit",47.5990865,-122.3313145,74.1942058379066,83
"Squaxin Island Tribe",47.1217757,-123.0803069,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,44.2764256740635,66
"Squaxin Island Tribe",47.1217757,-123.0803069,"Klickitat County Senior Services",45.821592,-120.8236469,232.748871589915,223
"Squaxin Island Tribe",47.1217757,-123.0803069,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,36.3669917680744,42
"Squaxin Island Tribe",47.1217757,-123.0803069,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,78.9222192396405,80
"Squaxin Island Tribe",47.1217757,-123.0803069,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,112.000914658395,142
"Squaxin Island Tribe",47.1217757,-123.0803069,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,175.163917720512,178
"Squaxin Island Tribe",47.1217757,-123.0803069,"Makah Tribal Council",48.3648679,-124.6138052,175.205549590392,231
"Squaxin Island Tribe",47.1217757,-123.0803069,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,10.3334029269069,16
"Squaxin Island Tribe",47.1217757,-123.0803069,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,201.611961146902,189
"Squaxin Island Tribe",47.1217757,-123.0803069,"Mt. Si Senior Center",47.4928162,-121.7885425,84.1554074206633,92
"Squaxin Island Tribe",47.1217757,-123.0803069,"Northshore Senior Center",47.7560448,-122.2026247,88.2962250457329,96
"Squaxin Island Tribe",47.1217757,-123.0803069,"Okanogan County Transit Authority",48.3626993,-119.5817291,284.256815199236,297
"Squaxin Island Tribe",47.1217757,-123.0803069,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,284.256815199236,297
"Squaxin Island Tribe",47.1217757,-123.0803069,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,81.7600214745884,104
"Squaxin Island Tribe",47.1217757,-123.0803069,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,55.7121410959994,72
"Squaxin Island Tribe",47.1217757,-123.0803069,"People For People",46.6040141,-120.5146606,196.524173824863,194
"Squaxin Island Tribe",47.1217757,-123.0803069,"Pierce County Human Services",47.2499232,-122.4433833,44.1173546488507,49
"Squaxin Island Tribe",47.1217757,-123.0803069,"Pierce Transit",47.1709133,-122.4844693,37.3568360773085,42
"Squaxin Island Tribe",47.1217757,-123.0803069,"Puget Sound Educational Service District",47.4725062,-122.2346646,65.2166348524616,72
"Squaxin Island Tribe",47.1217757,-123.0803069,"Rural Resources Community Action",48.5358622,-117.9056307,374.102739998409,390
"Squaxin Island Tribe",47.1217757,-123.0803069,"San Juan County",48.5353048,-123.0194257,177.677364193112,267
"Squaxin Island Tribe",47.1217757,-123.0803069,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,154.563598584268,166
"Squaxin Island Tribe",47.1217757,-123.0803069,"Senior Services of Snohomish County",47.8203422,-122.3014052,90.6145609639704,99
"Squaxin Island Tribe",47.1217757,-123.0803069,"Skagit Transit System",48.4806171,-122.3316855,140.587717728466,142
"Squaxin Island Tribe",47.1217757,-123.0803069,"Skamania County Senior Services",45.6923108,-121.8940865,157.864322357433,157
"Squaxin Island Tribe",47.1217757,-123.0803069,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,95.1965521355285,104
"Squaxin Island Tribe",47.1217757,-123.0803069,"Sound Generations",47.6136836,-122.3444571,77.4657251650362,86
"Squaxin Island Tribe",47.1217757,-123.0803069,"Special Mobility Services, Inc.",45.5259917,-122.644411,127.080350751611,124
"Squaxin Island Tribe",47.1217757,-123.0803069,"Spokane Transit Authority",47.6683727,-117.430667,333.481841048278,311
"Squaxin Island Tribe",47.1217757,-123.0803069,"Spokane Tribe of Indians",47.886156,-117.9894493,347.073714507277,339
"Squaxin Island Tribe",47.1217757,-123.0803069,"The Arc of Tri-Cities",46.2346178,-119.2292752,261.869432514118,261
"Squaxin Island Tribe",47.1217757,-123.0803069,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,17.1983118587449,23
"Squaxin Island Tribe",47.1217757,-123.0803069,"Thurston Regional Planning Council",47.0278081,-122.9202783,12.9170643442297,18
"Squaxin Island Tribe",47.1217757,-123.0803069,"Tri County Economic Development District",48.5357394,-117.9070033,374.137536785175,391
"Squaxin Island Tribe",47.1217757,-123.0803069,"United Way of Pierce County",47.2490399,-122.4371755,43.9843812137119,48
"Squaxin Island Tribe",47.1217757,-123.0803069,"Valley Transit",46.0593099,-118.362419,314.59961325857,313
"Squaxin Island Tribe",47.1217757,-123.0803069,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,104.445040960789,112
"Squaxin Island Tribe",47.1217757,-123.0803069,"Whatcom Council of Governments",48.749823,-122.4734545,162.798009623797,164
"Squaxin Island Tribe",47.1217757,-123.0803069,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,80.6831851984411,85
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Around the Sound LLC",47.2312078,-122.4659419,222.402419867971,223
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,132.237110275988,144
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Ben Franklin Transit",46.239185,-119.240989,0.749373657838225,4
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,231.138277459636,227
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,207.764157321244,206
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,221.95503260956,222
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,221.95503260956,222
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,129.249557583711,142
"The Arc of Tri-Cities",46.2346178,-119.2292752,"City of Ellensburg",46.997139,-120.5429167,102.469701940667,111
"The Arc of Tri-Cities",46.2346178,-119.2292752,"City of Longview",46.1189275,-122.9470869,257.361384514436,243
"The Arc of Tri-Cities",46.2346178,-119.2292752,"City of Pullman",46.7358473,-117.1898316,140.65544718842,139
"The Arc of Tri-Cities",46.2346178,-119.2292752,"City of Yakima",46.6146036,-120.5399701,80.6403105861767,77
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,338.35649805138,336
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Coastal Community Action Program",46.9751055,-123.8181052,307.817968066492,294
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Columbia County Transit Authority",46.3135282,-117.9896769,67.7182752724091,73
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Community Action of Skagit County",48.4408499,-122.3360986,275.242583313449,255
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Community Transit",47.935911,-122.252329,230.098723455023,225
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,125.856870874095,121
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Cowlitz Indian Tribe",46.135192,-122.9327984,257.119671120655,241
"The Arc of Tri-Cities",46.2346178,-119.2292752,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,310.061739441661,308
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,144.64092201543,159
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Entrust Community Services",46.594791,-120.5223518,78.6419808319415,77
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Everett Transit",47.9747952,-122.1934996,230.505100214746,225
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Garfield County Transportation Authority",46.4744087,-117.5982103,103.238338105464,112
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Grant Transit Authority",47.1284982,-119.2769928,78.6711852779766,84
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,309.941193430367,299
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Hopelink",47.6101989,-122.1414751,200.782430605265,199
"The Arc of Tri-Cities",46.2346178,-119.2292752,"HopeSource",46.9842027,-120.5386228,101.898040443808,109
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Human Services Council, Inc.",45.6214691,-122.5365338,216.613104469896,207
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,266.663932633421,288
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,313.974513839179,304
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Jefferson Transit Authority",48.0505321,-122.8185547,304.283608725046,297
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,197.953327567009,198
"The Arc of Tri-Cities",46.2346178,-119.2292752,"King County Metro Transit",47.5990865,-122.3313145,208.430888610515,206
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,253.778558219995,255
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Klickitat County Senior Services",45.821592,-120.8236469,108.024139028076,109
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,228.553373299928,242
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,257.554630955222,243
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,342.99192714547,344
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,313.282306331027,294
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Makah Tribal Council",48.3648679,-124.6138052,406.196562077468,432
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,272.57938638352,272
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,133.681176926748,127
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Mt. Si Senior Center",47.4928162,-121.7885425,180.167198560407,179
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Northshore Senior Center",47.7560448,-122.2026247,214.093444285373,210
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Okanogan County Transit Authority",48.3626993,-119.5817291,191.413395768711,199
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,191.413395768711,199
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,307.909309631751,303
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,275.425266443967,299
"The Arc of Tri-Cities",46.2346178,-119.2292752,"People For People",46.6040141,-120.5146606,78.1455052493438,75
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Pierce County Human Services",47.2499232,-122.4433833,221.77172810785,221
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Pierce Transit",47.1709133,-122.4844693,227.328029308836,227
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Puget Sound Educational Service District",47.4725062,-122.2346646,210.131581563668,208
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Rural Resources Community Action",48.5358622,-117.9056307,206.828993676927,213
"The Arc of Tri-Cities",46.2346178,-119.2292752,"San Juan County",48.5353048,-123.0194257,315.795752803627,382
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,292.681987194782,282
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Senior Services of Snohomish County",47.8203422,-122.3014052,221.774213592619,219
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Skagit Transit System",48.4806171,-122.3316855,278.706727710173,258
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Skamania County Senior Services",45.6923108,-121.8940865,164.236483933826,177
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,222.874661974071,221
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Sound Generations",47.6136836,-122.3444571,211.438946552136,211
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Special Mobility Services, Inc.",45.5259917,-122.644411,214.799943330947,206
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Spokane Transit Authority",47.6683727,-117.430667,143.219224727591,133
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Spokane Tribe of Indians",47.886156,-117.9894493,156.81109818659,160
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Squaxin Island Tribe",47.1217757,-123.0803069,263.107825300247,261
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,247.16716873459,245
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Thurston Regional Planning Council",47.0278081,-122.9202783,251.163206871868,250
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Tri County Economic Development District",48.5357394,-117.9070033,206.863790463692,214
"The Arc of Tri-Cities",46.2346178,-119.2292752,"United Way of Pierce County",47.2490399,-122.4371755,221.639376043904,220
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Valley Transit",46.0593099,-118.362419,54.9739521196214,59
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,284.098365545216,274
"The Arc of Tri-Cities",46.2346178,-119.2292752,"Whatcom Council of Governments",48.749823,-122.4734545,300.916398234312,279
"The Arc of Tri-Cities",46.2346178,-119.2292752,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,183.580390519367,193
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Around the Sound LLC",47.2312078,-122.4659419,26.6562027757894,32
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,349.492091187465,343
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Ben Franklin Transit",46.239185,-119.240989,245.503758052971,245
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,87.5847550306212,94
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,59.3856875845065,67
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,27.511209536308,33
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,27.511209536308,33
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,183.886105145948,189
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"City of Ellensburg",46.997139,-120.5429167,145.931509981707,147
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"City of Longview",46.1189275,-122.9470869,74.7888580688778,74
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"City of Pullman",46.7358473,-117.1898316,323.354733357194,316
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"City of Yakima",46.6146036,-120.5399701,180.875561719558,177
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,131.564165274795,146
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Coastal Community Action Program",46.9751055,-123.8181052,51.0922462817148,56
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Columbia County Transit Authority",46.3135282,-117.9896769,309.038962459238,310
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Community Action of Skagit County",48.4408499,-122.3360986,121.248160741271,124
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Community Transit",47.935911,-122.252329,86.5452010260081,92
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,308.55615704287,297
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Cowlitz Indian Tribe",46.135192,-122.9327984,70.2615475622365,71
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,103.269406665076,118
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,199.595611628092,207
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Entrust Community Services",46.594791,-120.5223518,182.207781555715,181
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Everett Transit",47.9747952,-122.1934996,86.9515777857313,92
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Garfield County Transportation Authority",46.4744087,-117.5982103,314.431221665474,314
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Grant Transit Authority",47.1284982,-119.2769928,215.693475105385,208
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,53.2154716455898,60
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Hopelink",47.6101989,-122.1414751,61.9886115087887,70
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"HopeSource",46.9842027,-120.5386228,148.19019426549,149
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Human Services Council, Inc.",45.6214691,-122.5365338,111.028468742544,107
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,112.673859659588,157
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,107.182181062594,114
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Jefferson Transit Authority",48.0505321,-122.8185547,97.491275948461,107
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,372.340531297224,361
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"King County Metro Transit",47.5990865,-122.3313145,58.318793247435,67
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,57.4271255865744,64
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Klickitat County Senior Services",45.821592,-120.8236469,223.058587846974,213
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,26.676086653941,31
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,69.231314125507,70
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,136.199594368886,154
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,159.287883758848,162
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Makah Tribal Council",48.3648679,-124.6138052,199.404229300883,242
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,26.2945647419073,31
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,191.921677403961,179
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Mt. Si Senior Center",47.4928162,-121.7885425,68.2799948301917,76
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Northshore Senior Center",47.7560448,-122.2026247,72.4208124552613,79
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Okanogan County Transit Authority",48.3626993,-119.5817291,268.380781237573,281
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,268.380781237573,281
